created_date,address,borough,status,latitude,longitude
2025-02-18 14:14:00,,QUEENS,Closed,40.67367579149,-73.79375252144
2025-02-18 14:02:00,18-08 CORPORAL KENNEDY STREET,QUEENS,Closed,40.78112417805,-73.784280628
2025-02-18 12:53:00,480 AVENUE P,BROOKLYN,Closed,40.6091757865,-73.96966418163
2025-02-18 12:35:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-18 12:32:00,,QUEENS,Closed,40.67531298357,-73.84330350425
2025-02-18 12:29:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-18 11:44:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-18 11:05:00,26-11 14 PLACE,QUEENS,Closed,40.77427133251,-73.92761359274
2025-02-18 10:23:00,535 2 STREET,BROOKLYN,Closed,40.67047948355,-73.9767270508
2025-02-18 10:17:00,1431 42 STREET,BROOKLYN,Closed,40.6371372553,-73.98502930802
2025-02-18 10:14:00,1823 EAST   14 STREET,BROOKLYN,Closed,40.60498648624,-73.95850559504
2025-02-18 09:53:00,,QUEENS,Closed,40.69861857911,-73.77663156811
2025-02-18 09:32:00,109-11 131 STREET,QUEENS,Closed,40.68476891673,-73.81224397581
2025-02-18 09:26:00,3386 ATLANTIC AVENUE,BROOKLYN,Closed,40.68172666772,-73.87138945563
2025-02-18 09:14:00,67 WAVERLY AVENUE,BROOKLYN,Started,40.69532039155,-73.96825102435
2025-02-18 08:23:00,,BRONX,Closed,40.87126755109,-73.85754697853
2025-02-18 08:11:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-18 07:38:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-18 07:17:00,960 EAST   99 STREET,BROOKLYN,Closed,40.64360622622,-73.8978362687
2025-02-17 21:41:00,86-22 164 STREET,QUEENS,Closed,40.71133235551,-73.80053633894
2025-02-17 20:29:00,3702 FLATLANDS AVENUE,BROOKLYN,Closed,40.61845506013,-73.93962249727
2025-02-17 19:53:00,,BROOKLYN,Closed,40.67457388252,-73.96313808568
2025-02-17 18:44:00,1655 78 STREET,BROOKLYN,Closed,40.61381025033,-74.0012930446
2025-02-17 18:08:00,43-02 BELL BOULEVARD,QUEENS,Closed,40.76125998809,-73.76986252314
2025-02-17 18:05:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 17:53:00,,BROOKLYN,Closed,40.69608724291,-73.96264295498
2025-02-17 17:44:00,,QUEENS,Closed,40.72784139109,-73.8328323458
2025-02-17 17:23:00,,BROOKLYN,Closed,40.69608724291,-73.96264295498
2025-02-17 17:14:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 17:08:00,,BROOKLYN,Closed,40.67457388252,-73.96313808568
2025-02-17 16:50:00,,BROOKLYN,Closed,40.67457388252,-73.96313808568
2025-02-17 16:47:00,326 BERTRAM AVENUE,STATEN ISLAND,Closed,40.52703146588,-74.17689206487
2025-02-17 15:29:00,20 CLIFF STREET,STATEN ISLAND,Closed,40.61125539897,-74.06050425247
2025-02-17 15:14:00,3699 SECOR AVENUE,BRONX,Closed,40.88665909095,-73.83249447135
2025-02-17 14:38:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 14:14:00,1710 64 STREET,BROOKLYN,Closed,40.62080091847,-73.99134397883
2025-02-17 13:56:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 13:53:00,1434 42 STREET,BROOKLYN,Closed,40.63708509777,-73.984978877
2025-02-17 13:17:00,1601 79 STREET,BROOKLYN,Closed,40.61382943621,-74.00283461391
2025-02-17 12:32:00,55-14 39 AVENUE,QUEENS,Closed,40.74852520006,-73.9077988431
2025-02-17 12:29:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 12:26:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 12:23:00,964 EAST   42 STREET,BROOKLYN,Closed,40.63141398058,-73.93595758823
2025-02-17 11:56:00,12 WEST  184 STREET,BRONX,Closed,40.86072841337,-73.90300502601
2025-02-17 11:05:00,158 ONTARIO AVENUE,STATEN ISLAND,Closed,40.61159036696,-74.1028494769
2025-02-17 10:08:00,1722 NOSTRAND AVENUE,BROOKLYN,Open,40.64383510437,-73.94883508923
2025-02-17 08:50:00,,QUEENS,Closed,40.74891563083,-73.93739654435
2025-02-17 08:14:00,109-40 178 STREET,QUEENS,Closed,40.69889346764,-73.77684342494
2025-02-17 08:11:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-17 08:11:00,38 KERMIT AVENUE,STATEN ISLAND,Closed,40.59759991473,-74.08272037209
2025-02-17 08:08:00,,BROOKLYN,Closed,40.66391647012,-73.86714885204
2025-02-17 07:32:00,9 GREGG PLACE,STATEN ISLAND,Closed,40.6321134334,-74.09944765088
2025-02-17 07:32:00,86-18 164 STREET,QUEENS,Closed,40.71154667758,-73.80066915979
2025-02-17 06:44:00,11 WEST  184 STREET,BRONX,Closed,40.86074487244,-73.90299415649
2025-02-17 06:17:00,12 WEST  184 STREET,BRONX,Open,40.86072841337,-73.90300502601
2025-02-17 06:17:00,12 WEST  184 STREET,BRONX,Closed,40.86072841337,-73.90300502601
2025-02-17 00:29:00,356 MCGUINESS BOULEVARD,BROOKLYN,Open,40.73493284948,-73.95249255727
2025-02-16 20:56:00,86-18 164 STREET,QUEENS,Closed,40.71154667758,-73.80066915979
2025-02-16 14:17:00,215-24 23 AVENUE,QUEENS,Closed,40.78313308981,-73.77553197027
2025-02-16 13:59:00,,BROOKLYN,Closed,40.61402964117,-73.94930455832
2025-02-15 16:05:00,,BROOKLYN,Closed,40.64189477587,-73.93323423468
2025-02-15 14:56:00,731 WASHINGTON AVENUE,BROOKLYN,Closed,40.67490601757,-73.96319197854
2025-02-15 12:44:00,18-10 CORPORAL KENNEDY STREET,QUEENS,Closed,40.78110769617,-73.78427345968
2025-02-15 11:50:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-15 11:02:00,160 KENSINGTON STREET,BROOKLYN,Closed,40.57930442672,-73.94188984953
2025-02-15 10:44:00,,QUEENS,Closed,40.76121791467,-73.77078677197
2025-02-15 10:41:00,,QUEENS,Closed,40.7538277818,-73.75678976227
2025-02-15 10:23:00,11 GREGG PLACE,STATEN ISLAND,Closed,40.63211064498,-74.09949808572
2025-02-15 09:56:00,86-04 117 STREET,QUEENS,Closed,40.70000371617,-73.8326569091
2025-02-15 02:59:00,4515 AVENUE D,BROOKLYN,Closed,40.64185949947,-73.93393691555
2025-02-14 22:32:00,18-26 CORPORAL KENNEDY STREET,QUEENS,Closed,40.78097855881,-73.78420166108
2025-02-14 19:47:00,231-07 125 AVENUE,QUEENS,Closed,40.68466064619,-73.73371355828
2025-02-14 18:59:00,43-02 BELL BOULEVARD,QUEENS,Closed,40.76125998809,-73.76986252314
2025-02-14 17:20:00,,BROOKLYN,Closed,40.69608724291,-73.96264295498
2025-02-14 16:50:00,1440 42 STREET,BROOKLYN,Closed,40.63702744497,-73.98488521071
2025-02-14 15:32:00,11-32 31 DRIVE,QUEENS,Closed,40.76833075505,-73.93522303252
2025-02-14 14:32:00,1434 42 STREET,BROOKLYN,Closed,40.63708509777,-73.984978877
2025-02-14 13:32:00,4513 AVENUE D,BROOKLYN,Closed,40.64185950775,-73.93395132879
2025-02-14 12:23:00,726 WORTMAN AVENUE,BROOKLYN,Closed,40.66386468112,-73.86746254689
2025-02-14 12:08:00,1127 CARROLL STREET,BROOKLYN,Closed,40.66726323656,-73.95213703057
2025-02-14 11:53:00,11-32 31 DRIVE,QUEENS,Closed,40.76833075505,-73.93522303252
2025-02-14 11:11:00,74-21 QUEENS BOULEVARD,QUEENS,Closed,40.73904504221,-73.88934331158
2025-02-14 10:38:00,2272 EAST   24 STREET,BROOKLYN,Closed,40.59609405615,-73.94690201152
2025-02-14 10:23:00,254-39 BATES ROAD,QUEENS,Closed,40.76875875619,-73.72831942206
2025-02-14 10:11:00,168-02 SAYRES AVENUE,QUEENS,Closed,40.69201739134,-73.78236203072
2025-02-14 10:05:00,45-38 157 STREET,QUEENS,Closed,40.75565869953,-73.80934788455
2025-02-14 10:02:00,,QUEENS,Closed,40.75413294693,-73.80954715851
2025-02-14 09:38:00,109-37 131 STREET,QUEENS,Closed,40.68441729836,-73.81206829058
2025-02-14 09:35:00,30-16 70 STREET,QUEENS,Closed,40.75937192239,-73.89744212725
2025-02-14 09:05:00,18-10 CORPORAL KENNEDY STREET,QUEENS,Closed,40.78110769617,-73.78427345968
2025-02-14 06:29:00,,QUEENS,Closed,40.75533652791,-73.84324519958
2025-02-13 21:05:00,1127 CARROLL STREET,BROOKLYN,Closed,40.66726323656,-73.95213703057
2025-02-13 20:59:00,4515 AVENUE D,BROOKLYN,Closed,40.64185949947,-73.93393691555
2025-02-13 18:17:00,605 HUGUENOT AVENUE,STATEN ISLAND,Closed,40.54001664245,-74.19584020989
2025-02-13 17:44:00,108-51 108 STREET,QUEENS,Closed,40.68039431367,-73.83215449038
2025-02-13 16:17:00,1437 EAST   10 STREET,BROOKLYN,Open,40.61401326959,-73.96414401534
2025-02-13 15:17:00,,BRONX,Closed,40.87140850002,-73.86520845731
2025-02-13 13:29:00,764 40 STREET,BROOKLYN,Closed,40.64723354338,-73.99875315446
2025-02-13 09:29:00,4515 AVENUE D,BROOKLYN,Closed,40.64185949947,-73.93393691555
2025-02-13 09:14:00,,BROOKLYN,Open,40.62792097636,-74.02626264135
2025-02-13 08:50:00,31-42 84 STREET,QUEENS,Closed,40.75872794217,-73.88406220341
2025-02-13 08:20:00,409 EAST   60 STREET,MANHATTAN,Closed,40.76000107644,-73.96095386556
2025-02-12 23:23:00,495 MILL ROAD,STATEN ISLAND,Closed,40.55734254122,-74.11398688289
2025-02-12 19:20:00,1237 70 STREET,BROOKLYN,Closed,40.62393839562,-74.00577455438
2025-02-12 17:56:00,1368 BALCOM AVENUE,BRONX,Closed,40.83715124032,-73.83710034912
2025-02-12 17:05:00,1237 70 STREET,BROOKLYN,Closed,40.62393839562,-74.00577455438
2025-02-12 16:02:00,330 SOUTH    3 STREET,BROOKLYN,Closed,40.70936875481,-73.9539391328
2025-02-12 15:14:00,,QUEENS,Closed,40.7597905526,-73.84272936008
2025-02-12 13:59:00,2190 BATHGATE AVENUE,BRONX,Closed,40.85257666035,-73.8936764583
2025-02-12 13:20:00,255 MOUNT HOPE PLACE,BRONX,Open,40.84807372267,-73.90436806618
2025-02-12 12:29:00,1045 65 STREET,BROOKLYN,Closed,40.62936202646,-74.00709719065
2025-02-12 09:41:00,330 SOUTH    3 STREET,BROOKLYN,Closed,40.70936875481,-73.9539391328
2025-02-12 08:32:00,2426 BRIGHAM STREET,BROOKLYN,Closed,40.59374049171,-73.93386929898
2025-02-12 08:29:00,104 BERKELEY PLACE,BROOKLYN,Closed,40.67576867666,-73.97677928221
2025-02-12 07:35:00,,QUEENS,Closed,40.7573360902,-73.86848215571
2025-02-12 00:08:00,35-29 92 STREET,QUEENS,Closed,40.75242235263,-73.87531342249
2025-02-11 16:53:00,511 77 STREET,BROOKLYN,Closed,40.62766097432,-74.02272844419
2025-02-11 15:53:00,4515 AVENUE D,BROOKLYN,Closed,40.64185949947,-73.93393691555
2025-02-11 14:35:00,878 PACIFIC STREET,BROOKLYN,Closed,40.68046211242,-73.96535575468
2025-02-11 14:20:00,,BRONX,Closed,40.82854780298,-73.89189007688
2025-02-11 14:14:00,689 BEDFORD AVENUE,BROOKLYN,Open,40.70055663693,-73.95737137962
2025-02-11 14:14:00,,QUEENS,Closed,40.74479140647,-73.91742167157
2025-02-11 12:47:00,172-90 HIGHLAND AVENUE,QUEENS,Closed,40.71356059282,-73.78796220111
2025-02-11 12:14:00,1049 65 STREET,BROOKLYN,Closed,40.62932360318,-74.00703594181
2025-02-11 12:08:00,247-19 89 AVENUE,QUEENS,Closed,40.72723650245,-73.72050071437
2025-02-11 11:59:00,2104 65 STREET,BROOKLYN,Closed,40.61503049867,-73.98344584499
2025-02-11 10:53:00,,BRONX,Closed,40.86724060561,-73.83648792668
2025-02-11 10:50:00,3018 HOLLAND AVENUE,BRONX,Closed,40.8700444267,-73.86524376348
2025-02-11 10:35:00,35-29 92 STREET,QUEENS,Closed,40.75242235263,-73.87531342249
2025-02-11 10:35:00,141 LIVINGSTON STREET,BROOKLYN,Closed,40.69064709463,-73.98834558208
2025-02-11 08:26:00,,BROOKLYN,Closed,40.64189477587,-73.93323423468
2025-02-11 08:20:00,,BROOKLYN,Open,40.68741659355,-73.97268628098
2025-02-11 07:35:00,,QUEENS,Closed,40.71368041739,-73.78744959713
2025-02-11 01:05:00,,MANHATTAN,Closed,40.75906024636,-73.97261358671
2025-02-10 23:29:00,570 ISHAM STREET,MANHATTAN,Closed,40.86759456512,-73.91943126956
2025-02-10 18:05:00,533 77 STREET,BROOKLYN,Closed,40.62743871913,-74.02235730779
2025-02-10 17:53:00,179 MESEROLE AVENUE,BROOKLYN,Closed,40.72826169027,-73.94920322554
2025-02-10 17:02:00,339 LEGION STREET,BROOKLYN,Closed,40.66042735705,-73.91616367687
2025-02-10 16:44:00,330 SOUTH THIRD STREET,BROOKLYN,Closed,40.70936875481,-73.9539391328
2025-02-10 14:53:00,191 PARK PLACE,BROOKLYN,Open,40.6772276493,-73.9712555761
2025-02-10 14:32:00,4516 PALISADES AVENUE,BRONX,Closed,40.89139773881,-73.91726848544
2025-02-10 14:26:00,4516 PALISADES AVENUE,BRONX,Closed,40.89139773881,-73.91726848544
2025-02-10 14:11:00,168-06 SAYRES AVENUE,QUEENS,Closed,40.69202832946,-73.78234035883
2025-02-10 13:53:00,535 NOSTRAND AVENUE,BROOKLYN,Open,40.67917997686,-73.94961556517
2025-02-10 12:26:00,3798 10 AVENUE,MANHATTAN,Closed,40.86178779675,-73.92089524082
2025-02-10 09:59:00,,BROOKLYN,Closed,40.70951987054,-73.9543249739
2025-02-10 09:44:00,,QUEENS,Closed,40.65256862999,-73.72556708382
2025-02-10 09:20:00,787 EAST   46 STREET,BROOKLYN,Closed,40.64231200194,-73.93326624722
2025-02-09 21:35:00,129 31 STREET,BROOKLYN,Closed,40.65783112232,-74.0026923167
2025-02-09 20:08:00,782 UNION STREET,BROOKLYN,Closed,40.6748875616,-73.97657049353
2025-02-09 18:14:00,,BROOKLYN,Closed,40.69608724291,-73.96264295498
2025-02-09 17:53:00,,QUEENS,Closed,40.68285266452,-73.79900985203
2025-02-09 17:14:00,129 31 STREET,BROOKLYN,Closed,40.65783112232,-74.0026923167
2025-02-09 16:56:00,515 77 STREET,BROOKLYN,Closed,40.62761981599,-74.0226599819
2025-02-09 16:20:00,511 77 STREET,BROOKLYN,Closed,40.62766097432,-74.02272844419
2025-02-09 16:05:00,1016 EAST   13 STREET,BROOKLYN,Closed,40.62434435046,-73.96314061039
2025-02-09 15:05:00,124 31 STREET,BROOKLYN,Closed,40.65798207814,-74.00298065723
2025-02-09 14:26:00,1928 CONEY ISLAND AVENUE,BROOKLYN,Closed,40.61058724175,-73.96249991424
2025-02-09 13:17:00,779 40 STREET,BROOKLYN,Closed,40.64711277012,-73.99851892315
2025-02-09 12:56:00,86-04 117 STREET,QUEENS,Closed,40.70000371617,-73.8326569091
2025-02-09 12:47:00,373 DEWITT AVENUE,BROOKLYN,Closed,40.65635735455,-73.89655891215
2025-02-09 11:14:00,38 KERMIT AVENUE,STATEN ISLAND,Closed,40.59759991473,-74.08272037209
2025-02-09 10:38:00,886 PACIFIC STREET,BROOKLYN,Closed,40.68031092833,-73.96462754494
2025-02-09 09:50:00,418 STERLING STREET,BROOKLYN,Closed,40.66334971492,-73.94708637022
2025-02-09 09:17:00,,BROOKLYN,Closed,40.68035214969,-73.96478976561
2025-02-08 23:23:00,112-12 203 STREET,QUEENS,Closed,40.70308286701,-73.75307612417
2025-02-08 21:35:00,2401 AVENUE O,BROOKLYN,Closed,40.61395039985,-73.95012222793
2025-02-08 20:14:00,570 ISHAM STREET,MANHATTAN,Closed,40.86759456512,-73.91943126956
2025-02-08 19:44:00,570 ISHAM STREET,MANHATTAN,Closed,40.86759456512,-73.91943126956
2025-02-08 19:35:00,,BROOKLYN,Closed,40.64189477587,-73.93323423468
2025-02-08 19:29:00,570 ISHAM STREET,MANHATTAN,Closed,40.86759456512,-73.91943126956
2025-02-08 19:26:00,570 ISHAM STREET,MANHATTAN,Closed,40.86759456512,-73.91943126956
2025-02-08 19:23:00,2222 EAST    8 STREET,BROOKLYN,Closed,40.59534264771,-73.96252287887
2025-02-08 19:11:00,121-28 95 AVENUE,QUEENS,Closed,40.69300951221,-73.82492499587
2025-02-08 18:05:00,4443 FURMAN AVENUE,BRONX,Started,40.89880744346,-73.85290490649
2025-02-08 17:02:00,,BROOKLYN,Closed,40.68035214969,-73.96478976561
2025-02-08 16:44:00,52-14 69 PLACE,QUEENS,Closed,40.73322044913,-73.89496742552
2025-02-08 16:41:00,,QUEENS,Closed,40.66035081087,-73.74126073867
2025-02-08 16:26:00,782 UNION STREET,BROOKLYN,Closed,40.6748875616,-73.97657049353
2025-02-08 15:17:00,,BROOKLYN,Closed,40.65611863977,-73.89664938435
2025-02-08 15:11:00,1621 78 STREET,BROOKLYN,Closed,40.61419451243,-74.00193417534
2025-02-08 14:59:00,1045 60 STREET,BROOKLYN,Open,40.63222224147,-74.0041215909
2025-02-08 14:41:00,218 PROSPECT PARK WEST,BROOKLYN,Closed,40.66013238925,-73.98060527967
2025-02-08 14:05:00,129 31 STREET,BROOKLYN,Closed,40.65783112232,-74.0026923167
2025-02-08 13:47:00,129 31 STREET,BROOKLYN,Closed,40.65783112232,-74.0026923167
2025-02-08 13:17:00,330 SOUTH    3 STREET,BROOKLYN,Closed,40.70936875481,-73.9539391328
2025-02-08 12:53:00,,STATEN ISLAND,Closed,40.53983835895,-74.19576413326
2025-02-08 12:17:00,,BROOKLYN,Closed,40.68035214969,-73.96478976561
2025-02-08 10:44:00,145-15 109 AVENUE,QUEENS,Closed,40.68937617707,-73.80169820901
2025-02-08 10:26:00,184-11 89 AVENUE,QUEENS,Closed,40.71264545369,-73.77719056323
2025-02-08 10:20:00,68-26 64 STREET,QUEENS,Closed,40.70528366141,-73.8943045214
2025-02-08 10:05:00,,QUEENS,Closed,40.65363315283,-73.72537529876
2025-02-08 09:50:00,3101 AVENUE R,BROOKLYN,Closed,40.61075805027,-73.93847693651
2025-02-08 09:08:00,2423 AVENUE O,BROOKLYN,Closed,40.61396680444,-73.94997454169
2025-02-08 08:50:00,50 BEDFORD AVENUE,BROOKLYN,Closed,40.72198066682,-73.95328104075
2025-02-08 08:50:00,,QUEENS,Closed,40.7362694333,-73.77286083937
2025-02-08 08:47:00,4517 AVENUE D,BROOKLYN,Closed,40.64186223804,-73.93392610291
2025-02-08 08:47:00,215A HIGHLAND BOULEVARD,BROOKLYN,Closed,40.68185924583,-73.89371429612
2025-02-08 08:35:00,3702 FLATLAND AVENUE,BROOKLYN,Closed,40.61845506013,-73.93962249727
2025-02-08 05:08:00,5284 KINGS HIGHWAY,BROOKLYN,Closed,40.63795439754,-73.92611484867
2025-02-08 04:08:00,,BROOKLYN,Closed,40.65626328033,-73.8957265132
2025-02-08 03:41:00,111 WINDSOR PLACE,BROOKLYN,Closed,40.66019844177,-73.98169015485
2025-02-08 03:20:00,111 WINDSOR PLACE,BROOKLYN,Closed,40.66019844177,-73.98169015485
2025-02-08 02:08:00,113 WINDSOR PLACE,BROOKLYN,Closed,40.66017373013,-73.98163609715
2025-02-08 02:05:00,113 WINDSOR PLACE,BROOKLYN,Closed,40.66017373013,-73.98163609715
2025-02-07 23:05:00,159 SCHERMERHORN STREET,BROOKLYN,Open,40.68955458576,-73.98748396602
2025-02-07 19:44:00,,QUEENS,Closed,40.73132543736,-73.79595547242
2025-02-07 19:17:00,420 STERLING STREET,BROOKLYN,Closed,40.66335243813,-73.94703950993
2025-02-07 16:38:00,,BROOKLYN,Closed,40.64235645858,-73.88525171839
2025-02-07 16:26:00,2079 GRAND AVENUE,BRONX,Closed,40.85468106132,-73.90878674649
2025-02-07 15:32:00,2795 RICHMOND AVENUE,STATEN ISLAND,Closed,40.57855715119,-74.16959473289
2025-02-07 14:59:00,2079 GRAND AVENUE,BRONX,Closed,40.85468106132,-73.90878674649
2025-02-07 14:38:00,,BROOKLYN,Closed,40.64036131185,-73.9257050186
2025-02-07 14:14:00,1368 EAST   36 STREET,BROOKLYN,Closed,40.61939929298,-73.93966847044
2025-02-07 13:41:00,,MANHATTAN,Closed,40.82450977849,-73.95185049244
2025-02-07 13:38:00,26-13 14 PLACE,QUEENS,Closed,40.77426310057,-73.92761721216
2025-02-07 12:59:00,,BROOKLYN,Closed,40.61402964117,-73.94930455832
2025-02-07 12:08:00,,BRONX,Closed,40.88454819453,-73.83233704881
2025-02-07 11:26:00,,BROOKLYN,Closed,40.64001276838,-73.92577386768
2025-02-07 11:11:00,3687 SECOR AVENUE,BRONX,Open,40.88625842523,-73.83253526308
2025-02-07 10:38:00,2248 TURNBULL AVENUE,BRONX,Closed,40.82421063516,-73.84768254266
2025-02-07 10:08:00,,MANHATTAN,Closed,40.82450977849,-73.95185049244
2025-02-07 09:56:00,684 LEFFERTS AVENUE,BROOKLYN,Closed,40.66310935567,-73.93842865215
2025-02-07 09:08:00,,QUEENS,Closed,40.68285266452,-73.79900985203
2025-02-07 08:08:00,,BROOKLYN,Closed,40.61402964117,-73.94930455832
2025-02-07 07:32:00,,BROOKLYN,Closed,40.68657891882,-73.94745735565
2025-02-07 07:20:00,,QUEENS,Closed,40.58841170119,-73.81315576842
2025-02-07 01:53:00,155-35 77 STREET,QUEENS,Closed,40.66261615608,-73.85632371803
2025-02-06 18:05:00,282 20 STREET,BROOKLYN,Closed,40.66105046162,-73.99143246898
2025-02-06 17:29:00,1335 BAY RIDGE AVENUE,BROOKLYN,Closed,40.62313427935,-74.00293947574
2025-02-06 17:20:00,1651 78 STREET,BROOKLYN,Closed,40.61385416615,-74.00136868321
2025-02-06 17:17:00,1335 BAY RIDGE AVENUE,BROOKLYN,Closed,40.62313427935,-74.00293947574
2025-02-06 17:02:00,782 UNION STREET,BROOKLYN,Closed,40.6748875616,-73.97657049353
2025-02-06 16:53:00,290 20 STREET,BROOKLYN,Closed,40.66090771513,-73.99119460097
2025-02-06 15:17:00,1651 78 STREET,BROOKLYN,Closed,40.61385416615,-74.00136868321
2025-02-06 10:20:00,686 WEST  204 STREET,MANHATTAN,Closed,40.86796802278,-73.92373333694
2025-02-06 05:17:00,,BROOKLYN,Closed,40.65990026758,-73.9160381893
2025-02-06 02:11:00,151-15 84 STREET,QUEENS,Closed,40.66761815689,-73.85064995003
2025-02-05 22:08:00,484 GATES AVENUE,BROOKLYN,Closed,40.68665542417,-73.94670009187
2025-02-05 20:02:00,373 DE WITT AVENUE,BROOKLYN,Closed,40.65635735455,-73.89655891215
2025-02-05 19:23:00,145-11 109 AVENUE,QUEENS,Closed,40.68937344473,-73.80170542891
2025-02-05 19:14:00,,QUEENS,Closed,40.69815130388,-73.79240375873
2025-02-05 18:11:00,334 SOUTH    3 STREET,BROOKLYN,Closed,40.70933028478,-73.95383095066
2025-02-05 17:53:00,145-11 109 AVENUE,QUEENS,Closed,40.68937344473,-73.80170542891
2025-02-05 17:29:00,420 STERLING STREET,BROOKLYN,Closed,40.66335243813,-73.94703950993
2025-02-05 17:29:00,3480 BROADWAY,MANHATTAN,Closed,40.82460032088,-73.9517709364
2025-02-05 16:26:00,,QUEENS,Closed,40.66786253528,-73.85072149722
2025-02-05 16:05:00,1045 65 STREET,BROOKLYN,Closed,40.62936202646,-74.00709719065
2025-02-05 16:05:00,5268 KINGS HIGHWAY,BROOKLYN,Closed,40.63752076769,-73.92618739032
2025-02-05 16:02:00,1437 EAST  103 STREET,BROOKLYN,Closed,40.63765285541,-73.88622183044
2025-02-05 15:44:00,1045 65 STREET,BROOKLYN,Closed,40.62936202646,-74.00709719065
2025-02-05 14:53:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-05 14:41:00,,BROOKLYN,Closed,40.68035214969,-73.96478976561
2025-02-05 14:38:00,820 HENDERSON AVENUE,STATEN ISLAND,Closed,40.63671677552,-74.11930002633
2025-02-05 14:20:00,86-06 117 STREET,QUEENS,Closed,40.69999547665,-73.83265332333
2025-02-05 14:08:00,,QUEENS,Closed,40.69068536952,-73.74957376839
2025-02-05 13:59:00,1434 42 STREET,BROOKLYN,Closed,40.63708509777,-73.984978877
2025-02-05 13:59:00,8905 3 AVENUE,BROOKLYN,Closed,40.62130734036,-74.03193350458
2025-02-05 13:53:00,214 EAST   32 STREET,BROOKLYN,Closed,40.64568705766,-73.94711839503
2025-02-05 13:26:00,1514 EAST    3 STREET,BROOKLYN,Closed,40.61360642008,-73.97176561048
2025-02-05 13:14:00,1605 79 STREET,BROOKLYN,Closed,40.61378826589,-74.00276977986
2025-02-05 13:05:00,32-64 44 STREET,QUEENS,Closed,40.75601987301,-73.91700348907
2025-02-05 13:02:00,2423 AVENUE O,BROOKLYN,Closed,40.61396680444,-73.94997454169
2025-02-05 13:02:00,123-19 147 STREET,QUEENS,Closed,40.67538152427,-73.79138588572
2025-02-05 12:59:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-05 12:41:00,7716 5 AVENUE,BROOKLYN,Closed,40.6277816209,-74.02334812382
2025-02-05 12:05:00,,BROOKLYN,Closed,40.68657891882,-73.94745735565
2025-02-05 11:38:00,315 BEACH   88 STREET,QUEENS,Closed,40.58908174694,-73.81334831906
2025-02-05 11:26:00,115-12 217 STREET,QUEENS,Closed,40.70063662543,-73.74031095625
2025-02-05 11:02:00,115-14 217 STREET,QUEENS,Closed,40.70060098431,-73.74032912758
2025-02-05 10:44:00,45-38 157 STREET,QUEENS,Closed,40.75565869953,-73.80934788455
2025-02-05 10:32:00,2339 86 STREET,BROOKLYN,Closed,40.5999761025,-73.99058325616
2025-02-05 10:29:00,1655 78 STREET,BROOKLYN,Closed,40.61381025033,-74.0012930446
2025-02-05 10:20:00,45-42 157 STREET,QUEENS,Closed,40.75558186476,-73.80935893287
2025-02-05 10:11:00,324 SOUTH    3 STREET,BROOKLYN,Closed,40.70942920586,-73.95410501131
2025-02-05 09:26:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-05 08:50:00,,QUEENS,Closed,40.65363315283,-73.72537529876
2025-02-05 08:38:00,7 PAERDEGAT    2 STREET,BROOKLYN,Closed,40.63193616767,-73.91206348218
2025-02-05 08:26:00,,BRONX,Closed,40.87305272845,-73.88295890686
2025-02-05 06:50:00,164 BRUCKNER BOULEVARD,BRONX,Closed,40.80304344311,-73.91803569184
2025-02-05 05:17:00,,QUEENS,Closed,40.75898275597,-73.8707457643
2025-02-04 20:29:00,,QUEENS,Closed,40.7614385544,-73.76994132156
2025-02-04 19:59:00,148-68 262 PLACE,QUEENS,Closed,40.65298031087,-73.72555097465
2025-02-04 19:35:00,145-11 109 AVENUE,QUEENS,Closed,40.68937344473,-73.80170542891
2025-02-04 18:17:00,1926 CONEY ISLAND AVENUE,BROOKLYN,Closed,40.61062292643,-73.96250709744
2025-02-04 18:14:00,,QUEENS,Closed,40.75898275597,-73.8707457643
2025-02-04 18:11:00,2339 86 STREET,BROOKLYN,Closed,40.5999761025,-73.99058325616
2025-02-04 17:38:00,55-01 METRO AVENUE,QUEENS,Closed,40.71306089228,-73.90866672538
2025-02-04 16:56:00,83-15 CORNISH AVENUE,QUEENS,Closed,40.7402115881,-73.88110647658
2025-02-04 16:50:00,2103 UNION STREET,BROOKLYN,Closed,40.664855496,-73.92119006788
2025-02-04 16:05:00,212 EAST   32 STREET,BROOKLYN,Closed,40.6457227415,-73.94712197026
2025-02-04 16:02:00,,BROOKLYN,Closed,40.68035214969,-73.96478976561
