Unique Key,Created Date,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude,Location,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Year,Month,Year_Month
51045000,2021-06-29 08:31:00,MANHATTAN,"988,077","198,134",40.71050798468,-73.98619593233,POINT (-73.986195932334 40.710507984679),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51051129,2021-06-29 10:20:00,QUEENS,"1,058,042","188,579",40.68397496518,-73.73393623812,POINT (-73.733936238119 40.683974965181),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51049695,2021-06-29 10:48:00,QUEENS,"1,057,778","179,526",40.65912881892,-73.73498686001,POINT (-73.734986860011 40.659128818917),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51052761,2021-06-29 12:03:00,QUEENS,"1,049,207","189,676",40.68705521514,-73.76578089554,POINT (-73.765780895538 40.687055215143),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51045069,2021-06-29 12:09:00,BRONX,"1,010,930","258,007",40.874803658,-73.90352688384,POINT (-73.903526883843 40.874803657997),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51046557,2021-06-29 18:14:00,QUEENS,"1,055,920","195,662",40.70343351233,-73.7415118966,POINT (-73.741511896598 40.703433512332),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51059051,2021-06-30 09:27:00,QUEENS,"1,035,328","211,839",40.7479781704,-73.81565684315,POINT (-73.81565684315 40.747978170402),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51059039,2021-06-30 09:45:00,BROOKLYN,"990,195","168,317",40.628665819,-73.97858255905,POINT (-73.978582559052 40.628665818997),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51061594,2021-06-30 19:45:00,QUEENS,"1,044,526","200,350",40.71638586995,-73.7825638329,POINT (-73.782563832901 40.716385869947),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51059055,2021-06-30 21:00:00,BRONX,"1,022,593","248,255",40.84799442996,-73.86141009642,POINT (-73.861410096421 40.847994429965),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51061610,2021-06-30 21:13:00,MANHATTAN,"998,711","219,904",40.7702502201,-73.94779208071,POINT (-73.947792080714 40.770250220101),Water System,Possible Water Main Break (Use Comments) (WA1),2021,6,2021-06
51071803,2021-07-01 17:02:00,BROOKLYN,"992,079","186,050",40.67733756878,-73.97177468136,POINT (-73.971774681364 40.677337568785),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51078256,2021-07-02 11:53:00,QUEENS,"1,056,341","171,112",40.63604612726,-73.74025605661,POINT (-73.740256056611 40.636046127256),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51083115,2021-07-02 13:19:00,QUEENS,"1,046,296","199,662",40.71448524442,-73.77618520557,POINT (-73.776185205573 40.71448524442),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51083066,2021-07-02 21:14:00,QUEENS,"1,046,937","206,344",40.73282113608,-73.77381073622,POINT (-73.773810736217 40.732821136077),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51093597,2021-07-04 10:59:00,BRONX,"1,022,593","248,255",40.84799442996,-73.86141009642,POINT (-73.861410096421 40.847994429965),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51094305,2021-07-04 14:46:00,QUEENS,"1,036,983","199,572",40.71429862679,-73.80978001895,POINT (-73.809780018952 40.714298626792),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51114115,2021-07-05 11:05:00,BRONX,"1,008,913","258,360",40.87577840022,-73.91081891775,POINT (-73.910818917748 40.875778400218),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51123567,2021-07-06 08:54:00,QUEENS,"1,024,806","201,525",40.71972333503,-73.85369338003,POINT (-73.85369338003 40.719723335026),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51118487,2021-07-06 12:45:00,STATEN ISLAND,"938,024","167,011",40.62496251659,-74.16652452119,POINT (-74.166524521186 40.624962516586),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51118480,2021-07-06 13:09:00,QUEENS,"1,024,806","201,525",40.71972333503,-73.85369338003,POINT (-73.85369338003 40.719723335026),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51124960,2021-07-06 13:18:00,QUEENS,"1,026,758","201,280",40.71904170601,-73.84665306042,POINT (-73.846653060423 40.719041706014),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51126180,2021-07-06 16:08:00,BROOKLYN,"1,012,873","171,609",40.63765740792,-73.8968689402,POINT (-73.896868940204 40.637657407916),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51120970,2021-07-06 16:42:00,MANHATTAN,"986,267","199,349",40.71384346823,-73.99272427549,POINT (-73.992724275488 40.713843468225),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51117355,2021-07-06 17:07:00,BRONX,"1,004,253","233,593",40.80781203539,-73.92774328104,POINT (-73.927743281042 40.807812035393),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51124872,2021-07-06 18:51:00,MANHATTAN,"986,077","199,327",40.71378312475,-73.99340964965,POINT (-73.993409649655 40.71378312475),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51138367,2021-07-07 07:38:00,QUEENS,"1,024,380","201,724",40.72027148402,-73.85522899469,POINT (-73.855228994686 40.720271484021),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51129650,2021-07-07 11:27:00,QUEENS,"1,049,816","188,586",40.68405893488,-73.7635956075,POINT (-73.763595607498 40.684058934882),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51129568,2021-07-07 11:33:00,BROOKLYN,"1,000,348","187,014",40.67997235469,-73.94196076681,POINT (-73.941960766812 40.679972354688),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51129648,2021-07-07 12:02:00,MANHATTAN,"985,929","199,313",40.71374472742,-73.99394351842,POINT (-73.993943518416 40.713744727415),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51132317,2021-07-07 14:07:00,QUEENS,"1,024,792","201,532",40.71974261248,-73.85374384307,POINT (-73.853743843067 40.719742612483),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51135138,2021-07-07 14:20:00,STATEN ISLAND,"937,613","138,274",40.54608316205,-74.16780679045,POINT (-74.167806790445 40.546083162054),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51133700,2021-07-07 15:25:00,BRONX,"1,012,847","236,538",40.81587159825,-73.89668670314,POINT (-73.896686703143 40.815871598249),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51132268,2021-07-07 21:39:00,BROOKLYN,"986,985","182,878",40.66863418037,-73.99014099218,POINT (-73.990140992183 40.668634180375),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51146539,2021-07-08 07:39:00,QUEENS,"1,024,380","201,724",40.72027148402,-73.85522899469,POINT (-73.855228994686 40.720271484021),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51141153,2021-07-08 08:01:00,QUEENS,"1,024,343","201,739",40.72031282311,-73.85536238447,POINT (-73.855362384466 40.720312823113),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51149087,2021-07-08 08:04:00,QUEENS,"1,024,834","201,512",40.7196875248,-73.85359244802,POINT (-73.853592448015 40.7196875248),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51143584,2021-07-08 11:29:00,QUEENS,"1,056,590","216,800",40.76144642024,-73.73886819367,POINT (-73.738868193666 40.761446420241),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51139656,2021-07-08 13:43:00,QUEENS,"1,039,314","191,827",40.69302627575,-73.80143492711,POINT (-73.801434927108 40.693026275755),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51147355,2021-07-08 14:51:00,QUEENS,"1,030,037","194,475",40.7003472648,-73.83487042381,POINT (-73.83487042381 40.700347264803),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51149020,2021-07-08 16:11:00,BRONX,"1,006,690","247,562",40.84614708699,-73.91889340385,POINT (-73.918893403855 40.846147086992),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51145014,2021-07-08 16:14:00,BRONX,"1,006,600","250,328",40.8537391637,-73.91920947698,POINT (-73.919209476985 40.853739163704),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51141001,2021-07-08 16:22:00,BRONX,"1,008,844","250,766",40.85493537689,-73.91109629001,POINT (-73.911096290012 40.854935376893),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51139840,2021-07-08 18:05:00,QUEENS,"1,053,651","212,277",40.74905554571,-73.74952397662,POINT (-73.749523976617 40.749055545711),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51144936,2021-07-08 18:22:00,MANHATTAN,"999,568","240,098",40.82567579724,-73.94465202662,POINT (-73.944652026624 40.825675797244),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51150459,2021-07-09 09:22:00,QUEENS,"1,011,756","212,113",40.74883496934,-73.90072819161,POINT (-73.900728191614 40.748834969341),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51157375,2021-07-09 11:49:00,STATEN ISLAND,"951,378","149,449",40.57681805012,-74.11833268482,POINT (-74.118332684824 40.576818050118),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51153182,2021-07-09 18:35:00,MANHATTAN,"995,134","220,709",40.77246486262,-73.96070466249,POINT (-73.960704662486 40.772464862624),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51157436,2021-07-09 22:17:00,STATEN ISLAND,"944,835","159,700",40.60492828053,-74.1419459469,POINT (-74.141945946898 40.604928280526),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51162844,2021-07-10 15:15:00,BRONX,"1,017,061","246,371",40.84284569764,-73.88141457707,POINT (-73.881414577065 40.842845697637),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51163133,2021-07-10 15:31:00,BRONX,"1,005,692","242,273",40.83163280467,-73.92251745821,POINT (-73.92251745821 40.831632804674),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51164122,2021-07-10 16:59:00,QUEENS,"1,057,329","205,844",40.73136900832,-73.73631962627,POINT (-73.736319626267 40.731369008315),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51173610,2021-07-11 09:28:00,QUEENS,"1,057,132","205,856",40.73140357066,-73.73703029858,POINT (-73.737030298584 40.731403570665),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51171310,2021-07-11 17:35:00,QUEENS,"1,057,453","205,718",40.7310221454,-73.73587358854,POINT (-73.735873588538 40.731022145396),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51179297,2021-07-11 20:07:00,QUEENS,"1,057,329","205,844",40.73136900832,-73.73631962627,POINT (-73.736319626267 40.731369008315),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51186172,2021-07-12 08:26:00,QUEENS,"1,065,179","207,694",40.73637843401,-73.7079735547,POINT (-73.7079735547 40.736378434015),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51186177,2021-07-12 09:53:00,QUEENS,"997,164","209,824",40.74258558865,-73.95339650736,POINT (-73.953396507355 40.742585588648),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51190146,2021-07-12 11:03:00,BRONX,"1,010,798","269,893",40.90742734757,-73.90395706393,POINT (-73.903957063933 40.907427347566),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51181554,2021-07-12 11:07:00,QUEENS,"1,057,329","205,844",40.73136900832,-73.73631962627,POINT (-73.736319626267 40.731369008315),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51187240,2021-07-12 11:29:00,QUEENS,"1,022,788","189,724",40.6873414246,-73.86104087902,POINT (-73.861040879021 40.687341424602),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51184613,2021-07-12 11:32:00,QUEENS,"1,065,179","207,694",40.73637843401,-73.7079735547,POINT (-73.7079735547 40.736378434015),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51186173,2021-07-12 11:35:00,QUEENS,"1,052,168","203,202",40.72415852576,-73.75496787989,POINT (-73.754967879893 40.724158525763),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51183189,2021-07-12 22:05:00,QUEENS,"1,025,744","224,959",40.78403928756,-73.85016492867,POINT (-73.850164928669 40.784039287557),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51198940,2021-07-13 19:32:00,QUEENS,"1,022,793","189,677",40.68721239877,-73.86102311908,POINT (-73.86102311908 40.687212398767),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51208012,2021-07-14 08:49:00,BRONX,"1,012,258","266,274",40.89748985037,-73.89869035549,POINT (-73.898690355488 40.897489850368),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51206875,2021-07-14 10:46:00,BRONX,"1,022,351","242,442",40.83204050476,-73.86231782272,POINT (-73.862317822725 40.832040504757),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51208144,2021-07-14 11:04:00,QUEENS,"1,052,373","191,538",40.69214215515,-73.75434630176,POINT (-73.754346301758 40.692142155146),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51208006,2021-07-14 16:41:00,QUEENS,"1,024,198","208,999",40.74024037536,-73.8558423768,POINT (-73.855842376804 40.740240375365),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51206760,2021-07-14 19:37:00,STATEN ISLAND,"950,257","158,344",40.60122879717,-74.12241280415,POINT (-74.122412804149 40.601228797166),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51208013,2021-07-14 19:43:00,BROOKLYN,"995,191","185,877",40.67685942359,-73.9605554985,POINT (-73.960555498501 40.676859423594),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51220652,2021-07-15 09:49:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51216104,2021-07-15 13:40:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51221115,2021-07-15 15:47:00,BROOKLYN,"1,012,908","171,642",40.63774787264,-73.89674269224,POINT (-73.896742692239 40.63774787264),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51217727,2021-07-15 18:03:00,STATEN ISLAND,"956,804","169,345",40.63144693808,-74.098881026,POINT (-74.098881025998 40.63144693808),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51218285,2021-07-15 20:01:00,BRONX,"1,033,705","247,212",40.84507646224,-73.82125381614,POINT (-73.821253816143 40.845076462238),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51212252,2021-07-15 20:55:00,STATEN ISLAND,"948,310","151,286",40.58184834065,-74.12938662894,POINT (-74.129386628943 40.58184834065),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51219700,2021-07-15 22:34:00,STATEN ISLAND,"946,162","160,924",40.60829370903,-74.1371739087,POINT (-74.137173908704 40.608293709034),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51212343,2021-07-15 23:08:00,BRONX,"1,025,074","241,528",40.8295196736,-73.85248354114,POINT (-73.852483541139 40.8295196736),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51230693,2021-07-16 06:14:00,BRONX,"1,025,074","241,528",40.8295196736,-73.85248354114,POINT (-73.852483541139 40.8295196736),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51223004,2021-07-16 10:56:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51221901,2021-07-16 11:43:00,STATEN ISLAND,"959,234","173,870",40.64387428682,-74.09014313069,POINT (-74.090143130688 40.643874286824),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51224254,2021-07-16 13:07:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51222989,2021-07-16 16:06:00,STATEN ISLAND,"953,213","143,414",40.56025977698,-74.11169935359,POINT (-74.111699353586 40.560259776979),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51229343,2021-07-16 19:30:00,STATEN ISLAND,"959,448","173,658",40.6432929946,-74.08937122016,POINT (-74.089371220155 40.643292994604),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51233459,2021-07-17 08:48:00,QUEENS,"1,040,314","206,124",40.7322617517,-73.79770980251,POINT (-73.797709802511 40.732261751698),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51240663,2021-07-17 09:00:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51238374,2021-07-17 10:53:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51237055,2021-07-17 14:35:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51239005,2021-07-17 15:34:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51231898,2021-07-17 19:04:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51234868,2021-07-17 19:33:00,QUEENS,"1,026,602","197,940",40.70987496592,-73.84723683937,POINT (-73.847236839368 40.709874965922),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51241473,2021-07-18 08:50:00,BROOKLYN,"1,009,977","162,938",40.61386623088,-73.90733651112,POINT (-73.907336511125 40.613866230885),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51244267,2021-07-18 12:39:00,QUEENS,"1,035,261","191,585",40.69238633216,-73.81605214866,POINT (-73.816052148662 40.692386332165),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51250821,2021-07-18 14:19:00,BROOKLYN,"996,482","164,604",40.61846796187,-73.95593976084,POINT (-73.955939760838 40.618467961869),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51261775,2021-07-19 12:21:00,STATEN ISLAND,"947,811","158,310",40.60112575446,-74.13122094263,POINT (-74.131220942628 40.601125754456),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51252194,2021-07-19 13:31:00,BRONX,"1,030,789","255,839",40.86877080233,-73.8317332504,POINT (-73.8317332504 40.868770802326),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51256703,2021-07-19 16:36:00,STATEN ISLAND,"966,139","155,862",40.59446289836,-74.06521322446,POINT (-74.065213224462 40.594462898362),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51253689,2021-07-19 19:53:00,BROOKLYN,"998,329","157,429",40.59877131846,-73.94930173939,POINT (-73.949301739393 40.598771318463),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51266010,2021-07-20 06:18:00,BROOKLYN,"995,109","180,592",40.66235338148,-73.96085963844,POINT (-73.960859638438 40.662353381476),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51272702,2021-07-20 10:27:00,QUEENS,"1,042,937","195,926",40.7042537588,-73.78833443944,POINT (-73.788334439436 40.704253758804),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51275766,2021-07-20 13:05:00,QUEENS,"1,052,494","200,417",40.71651189319,-73.75381999238,POINT (-73.753819992377 40.71651189319),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51269470,2021-07-20 15:34:00,BROOKLYN,"998,329","157,429",40.59877131846,-73.94930173939,POINT (-73.949301739393 40.598771318463),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51274397,2021-07-20 22:10:00,BROOKLYN,"1,009,203","191,316",40.69175982146,-73.91001930881,POINT (-73.910019308805 40.691759821458),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51286307,2021-07-21 07:43:00,BROOKLYN,"1,009,203","191,316",40.69175982146,-73.91001930881,POINT (-73.910019308805 40.691759821458),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51278550,2021-07-21 12:05:00,BROOKLYN,"995,090","180,810",40.6629517665,-73.96092777186,POINT (-73.960927771862 40.662951766498),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51281737,2021-07-21 17:55:00,STATEN ISLAND,"949,810","160,896",40.60823178394,-74.12403551464,POINT (-74.124035514637 40.608231783936),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51278555,2021-07-21 20:11:00,BROOKLYN,"994,303","156,538",40.59633118486,-73.96380062686,POINT (-73.963800626857 40.59633118486),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51293115,2021-07-22 07:25:00,QUEENS,"1,065,181","207,686",40.73635645781,-73.70796643414,POINT (-73.707966434136 40.736356457812),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51291570,2021-07-22 11:33:00,QUEENS,"1,033,978","160,439",40.60690480955,-73.82090831273,POINT (-73.820908312726 40.60690480955),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51290055,2021-07-22 11:34:00,STATEN ISLAND,"940,349","165,083",40.6196823944,-74.1581364226,POINT (-74.158136422595 40.619682394402),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51294643,2021-07-22 14:01:00,MANHATTAN,"998,705","222,397",40.77709286084,-73.94780837971,POINT (-73.947808379706 40.777092860838),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51291578,2021-07-22 18:56:00,BROOKLYN,"1,009,882","163,084",40.61426724584,-73.90767812757,POINT (-73.907678127573 40.614267245842),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51303431,2021-07-23 07:55:00,BROOKLYN,"995,115","180,535",40.66219692173,-73.96083810379,POINT (-73.960838103791 40.662196921727),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51314299,2021-07-23 08:10:00,BROOKLYN,"993,749","185,591",40.67607608298,-73.96575460052,POINT (-73.96575460052 40.67607608298),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51310691,2021-07-23 08:43:00,QUEENS,"1,033,856","160,330",40.60660631125,-73.82134848602,POINT (-73.821348486019 40.606606311247),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51312687,2021-07-23 11:28:00,QUEENS,"999,324","214,568",40.75560325284,-73.94559095964,POINT (-73.945590959637 40.755603252844),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51307443,2021-07-23 11:31:00,QUEENS,"1,021,125","207,292",40.73556843531,-73.86694104141,POINT (-73.866941041406 40.735568435313),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51308744,2021-07-23 14:49:00,BRONX,"1,008,953","243,687",40.83550530619,-73.91072834992,POINT (-73.910728349923 40.835505306187),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51301974,2021-07-23 16:11:00,QUEENS,"1,065,119","207,911",40.73697459089,-73.70818745027,POINT (-73.708187450266 40.736974590892),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51301926,2021-07-23 16:53:00,BROOKLYN,"1,000,714","184,115",40.67201458195,-73.94064828384,POINT (-73.940648283842 40.672014581949),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51307168,2021-07-23 17:12:00,QUEENS,"1,012,646","194,740",40.70114752212,-73.89758940261,POINT (-73.897589402605 40.701147522117),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51312393,2021-07-23 18:31:00,BROOKLYN,"1,000,714","184,115",40.67201458195,-73.94064828384,POINT (-73.940648283842 40.672014581949),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51319475,2021-07-24 05:46:00,QUEENS,"1,014,024","215,655",40.75854950754,-73.8925270847,POINT (-73.892527084697 40.758549507542),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51324594,2021-07-24 08:36:00,BRONX,"1,016,619","257,376",40.87305272845,-73.88295890686,POINT (-73.882958906861 40.873052728451),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51315977,2021-07-24 08:55:00,BRONX,"1,016,530","257,557",40.87354984334,-73.8832798441,POINT (-73.883279844099 40.87354984334),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51317833,2021-07-24 14:28:00,QUEENS,"1,014,081","215,660",40.75856303912,-73.89232131421,POINT (-73.892321314207 40.758563039121),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51328934,2021-07-25 18:12:00,QUEENS,"1,059,959","203,419",40.72469088674,-73.72685752169,POINT (-73.726857521688 40.724690886737),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51336566,2021-07-26 10:42:00,QUEENS,"1,014,073","215,659",40.75856032137,-73.8923501956,POINT (-73.892350195604 40.758560321367),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51345046,2021-07-26 11:04:00,STATEN ISLAND,"916,761","127,548",40.51650824793,-74.24272808951,POINT (-74.242728089505 40.516508247926),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51339553,2021-07-26 11:34:00,QUEENS,"1,014,073","215,659",40.75856032137,-73.8923501956,POINT (-73.892350195604 40.758560321367),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51343104,2021-07-26 13:20:00,STATEN ISLAND,"959,810","172,406",40.63985753126,-74.08806225933,POINT (-74.088062259327 40.639857531258),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51346457,2021-07-26 14:10:00,QUEENS,"1,014,024","215,655",40.75854950754,-73.8925270847,POINT (-73.892527084697 40.758549507542),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51342276,2021-07-26 15:07:00,BROOKLYN,"986,417","191,922",40.69345806301,-73.99218558529,POINT (-73.99218558529 40.693458063013),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
51343626,2021-07-26 15:10:00,QUEENS,"1,050,175","195,249",40.70234459476,-73.76223599743,POINT (-73.762235997434 40.702344594758),Water System,Possible Water Main Break (Use Comments) (WA1),2021,7,2021-07
